SEVERITY CODE,MINE/PROJECT & LOCATION,ORE TYPE,DAM TYPE,DAM FILL MATERIAL,DAM HEIGHT (meters),"STORAGE VOLUME
(cu. meters)",Type Number,Type Key,Type Cause,INCIDENT YEAR,INCIDENT DATE,"RELEASE
(cu. meters)",RUNOUT (km),DEATHS,SOURCES,NOTES,DEPOSIT TYPE,ORE TYPE,Est. Size (resource)  Mtonnes,"Cu, %","Au, ppm","CuEq, %",1st Prod,"Est. Mill through-put to event, Mtonnes",Adverse Minerals,,Release,Runout,Deaths,Overall,,vser,ser,minor
3,"Mineral King, BC, Canada",Pb Zn,CL,CST,6,Small,1,B,OT,1986,20/Mar/86,,,,"ICOLD, MT Polley Expert Panel 2015, App I",Tailings spilt out through dam but were almost completely contained by the emergency pond downstream of the dam.,,Pb Zn,,,,,,,,,0,0,0,0,,0,0,0
2,"Huangmeishan, China",Fe,,,,,1,A,SE,1986,1986,,,19,WISE,,,Fe,,,,,,,,,0,0,1.357142857,1.357142857,,0,1.357142857,0
3,"Spring Creek Plant, Borger, Texas, USA",Sand,,,5,30000,1,A,OT,1986,1986,,,,ICOLD,,Strat,Sand,,,,,,,,,0,0,0,0,,0,0,0
2,"Niujiaolong tailings pond, China",Cu,US,T,40,1100000,1,A,OT,1985,25-Ago-85,730000,4.2,,CEC 2017,,,Cu,,,,,,,,,,,,,,,,
3,"Bonsal, North Carolina, USA",Sand,WR,E,6,38000,1,A,OT,1985,17/Aug/86,11000,0.8,,ICOLD,,Strat,Sand,,,,,,,,,0.00579969,0.020512821,0,0.026312511,,0,0,0.026312511
1,"Prestavel Mine - Stava, North Italy, 2, 3 (Prealpi Mineraria)",F,US,CST,29.5,400000,1,A,SI,1985,19/Jul/85,180000,4.2,269,"ICOLD, WISE, Rico, Luino & De Graff 2012","Damage valued at Euro133M; razed 20 buildings in Stava and flowed in to Avisio River; mining of argentiferous galena since 16th c.; fluorite mining commenced in 1934 and throughput increased from 30tpd to 200tpd in 1961; 1st TSF in use by 1962, 2nd by 1970",,F,,,,,,1.5,,,0.094904023,0.107692308,19.21428571,19.41688205,,19.41688205,0,0
3,"La Belle, Pennsylvania, USA",Coal,DS,MW,79,1230000,2,A,FN,1985,17/Jul/85,,,,ICOLD,,Strat,Coal,,,,,,,,,0,0,0,0,,0,0,0
2,Cerro Negro No. (4 of 5),Cu,US,CST,40,2000000,1,A,EQ,1985,3/Mar/85,500000,8,,"ICOLD WISE, Rico",,,Cu,,,,,,,,,0.263622286,0.205128205,0,0.468750491,,0,0.468750491,0
2,"Veta de Agua No. 1, Chile",Cu,US,T,24,700000,1,A,EQ,1985,3/Mar/85,280000,5,,"WISE, Rico","The dam was constructed using both upstream and centerline methods with downstream slopes of 1.5:1.  During the M7.8 earthquake of March 3, 1985, the dam failed by liquefaction.",,Cu,,,,,,,,,0.14762848,0.128205128,0,0.275833608,,0,0.275833608,0
1,"Niujiaolong, Hunan (Shizhuyuan Non-ferrous Metals Co.)",P,US,,40,1100000,1,A,U,1985,1985,731000,4.2,49,"Wei, Quelopana, 2019",,,P,,,,,,,,,0.385415782,0.107692308,3.5,3.99310809,,3.99310809,0,0
3,"Olinghouse, Nevada, USA",Au,WR,E,5,120000,1,A,SE,1985,1985,25000,1.5,,"ICOLD, Rico, WISE","With no engineering supervision during construction, the dam fill was essentially uncompacted (less than 80% maximum dry density).  Collapse of the fill occurred as saturation developed resulting in loss of freeboard, slumping of the slope, and breach of the dam.",,Au,,,,,,,,,0.013181114,0.038461538,0,0.051642653,,0,0,0.051642653
3,El Cobre No. 4 - El Soldado (Exxon),Cu,DS,CST,50,,2,A,EQ,1985,1985,,,,ICOLD,"Cycloned sands received some compaction during spreading with a bulldozer. During the M7.8 earthquake of March 3, 1985, minor damage occurred in the form of a sloughing of sands in the upper part of the downstream slope and shallow slides in the upper 6 ft of the unsubmerged upstream slope.",HT Manto,Cu,580,1.1,,1.1,19th c,65,Py,,0,0,0,0,,0,0,0
3,"Marga, Chile - El Teniente (Codelco)",Cu,,,,,1,B,OT,1985,1985,,,,ICOLD,The cross-valley abandoned dam had a decant structure but no abandonment spillway. Overtopping failure occurred due to insufficient decant capacity for routing streamflows through the impoundment.,PCD,Cu,12000,1,,,1905,680,Py,,0,0,0,0,,0,0,0
4,"Quintette, MaËmot, BC, Canada",Coal,,,,,3,U,U,1985,1985,2500000,2.5,,"Blight & Fourie, 2004","Waste dump failure - pore pressure resulting from collapse settlement. River valley filled with waste for 2.5km. (Blight & Fourie, 2004)",Strat,Coal,,,,,,,,,1.318111431,0.064102564,0,1.382213995,,0,0,0
3,"Texasgulf 4B Pond, Beaufort, Co., North Carolina, USA",P,WR,T,8,12300000,2,A,SI,1984,Apr/84,,,,ICOLD,A 200-ft long shallow slide occurred on the downstream slope of this slimes dam at the point of transition where the slope flattened from 3H:1V to 6H:1V.,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Mirolubovka, Southern Ukraine",Fe,US,E&T,32,80000000,2,A,SI,1984,15/Jan/84,0,,,ICOLD,"Phreatic surface allowed to rise and ditch cut in crest of starter dam to collect seepage.  Starter dam became saturated. Rotational slip developed, said to be caused by incompatibility between real and design values for shear characteristics of foundation soil. Stabilized by toe weighting with rockfill.",,Fe,,,,,,,,,0,0,0,0,,0,0,0
3,"Battle Mt. Gold, Nevada,",Au,DS,E,8,1540000,2,A,SI,1984,1984,,,,ICOLD,Instability of the downstream slope was caused by poor compaction of fill.,,Au,,,,,,,,,0,0,0,0,,0,0,0
3,"Virginia Vermiculite, Louisa County, Virginia, USA",Vermiculite,WR,E,9,,1,A,ST,1984,1984,,,,ICOLD,A pipe spillway through the clay-shale embankment collapsed and caused the dam to fail A downstream impoundment contained the tailings released.,,Vermiculite,,,,,,,,,0,0,0,0,,0,0,0
3,"Clayton Mine, Idaho, USA",Ag Pb,CL,T,24,215000,2,A,ST,1983,2/Jun/83,,,,ICOLD,"A tailings pipeline on the dam crest broke during the night, eroding a gully 2-3 ft wide and 5-6 ft deep on the downstream face of the embankment. No impounded tailings were released.",Vein,Ag Pb,,,,,1881,,,,0,0,0,0,,0,0,0
4,"Golden Sunlight, MT, USA",Au,CL,CST,,,3,U,U,1983,5/Jan/83,,,,ICOLD,"It is estimated that 160,000 gal.  of cyanide-bearing effluent leaked past the slurry cutoff between April 1983 and June, 1984, with average concentrations of 1.5 mg/l total and 0.3 mg/l free cyanide.  The reason for the leakage is presumed to be an undetected landslide-related discontinuity in the impermeable stratum that was not penetrated by the cutoff.",Vein,Au,65,,1.9,1.523977734,1982,1.5,,,0,0,0,0,,0,0,0
3,Vallenar 1 and 2,Cu,,,,,1,B,OT,1983,1983,,,,ICOLD,"The two abandoned dams contained cross-valley impoundments in series, and incorporated only decant structures with no abandonment spillways. Overtopping caused failure of the upper dam and cascade failure of the lower dam.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
4,"Grey Eagle, California, USA",Au,DS,E,,,3,U,U,1983,1983,,,,ICOLD,"Seepage through/under the dam was higher than expected, and contained high levels of cynaide. A treatment system for the seepage had to be installed.",Vein,Au,,,,,,,,,0,0,0,0,,0,0,0
1,"Sipalay, Phillippines, No.3 Tailings Pond (Maricalum Mining Corp)",Cu,,MW,,22000000,1,A,FN,1982,8/Nov/82,15000000,,,"ICOLD, WISE, Piplinks","Dam failure, due to slippage of foundations on clayey soils.  Widespread inundation of agricultural land up to 1.5 m high; 1st of 4 discharges reported in this area (4th in 1995); mine reactivated by Philex in 1996 and decommissioned in 2002 after which tailings dried up causing a dust problem as far as 5km from site.",PCD,Cu,800,0.473,0.05,0.513104677,1957,~100,Py,,7.908668586,0,0,7.908668586,,7.908668586,0,0
3,"Royster, Florida, USA",Gypsum,US,T,21,,1,A,FN,1982,1982,,,,ICOLD,"The gypsum embankment was built on soft phosphatic clay slimes, which caused a 900-ft section of the embankment slope to fail.  An unknown quantity of low-pH process water was released.",Strat,Gypsum,,,,,,,,,0,0,0,0,,0,0,0
2,"Ages, Harlan County, Kentucky, USA",Coal,,,,,1,A,U,1981,18/Dec/81,96000,163,1,WISE,,,Coal,,,,,,,,,0.050615479,4.179487179,0.071428571,4.30153123,,0,4.30153123,0
3,"Dixie Mine, Colorado, USA",Au,,,,,1,B,U,1981,Apr/81,,,,ICOLD,Ceased operations in 1954. No additional details available.,Vein,Au,0.087,,,,1936,,Py Ga,,0,0,0,0,,0,0,0
1,"Balka Chuficheva, Russia",Fe,US,CST,25,27000000,1,A,SI,1981,20/Jan/81,3500000,1.3,,"ICOLD, WISE",,,Fe,,,,,,,,,1.845356003,0.033333333,0,1.878689337,,1.878689337,0,0
3,"Texasgulf No. 1 Pond, Beaufort Co., North Carolina, USA",P,WR,E,,24700000,2,A,SI,1981,1981,,,,ICOLD,,Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,Veta de Aqua A,Cu,,,,,1,A,EQ,1981,1981,,,,ICOLD,,,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,Veta de Agua B,Cu,,,,,1,A,EQ,1981,1981,,,,ICOLD,,,Cu,,,,,,,,,0,0,0,0,,0,0,0
1,"Tyrone, New Mexico (Phelps Dodge)",Cu,US,CST,66,2500000,1,A,SE,1980,13/Oct/80,2000000,8,,"ICOLD, WISE, Rico",The failure is attributed to a rapid raising rate and insufficient dissipation of pore pressures in the embankment.,PCD,Cu,1300,0.53,,0.53,1967,100,Py,,1.054489145,0.205128205,0,1.25961735,,1.25961735,0,0
3,"Sweeney Tailings Dam, Longmont, Colorado, USA",Sand,,,7,,1,A,SE,1980,May/80,,,,ICOLD,,Strat,Sand,,,,,,,,,0,0,0,0,,0,0,0
3,"Marga, Sewell, VI Region, Rancagua, Chile - El Teniente (Codelco)",Cu,,,,,1,B,OT,1980,Jun/05,,,,Villavicencio,Strong rains and overﬂow,PCD,Cu,12000,1,,1,,580,Py,,0,0,0,0,,0,0,0
3,"Arena, Sewell, VI Region, Rancagua, Chile - El Teniente (Codelco)",Cu,,,,,1,B,OT,1980,Jun/05,,,,Villavicencio,Strong rains and overﬂow,PCD,Cu,12000,1,,1,,580,Py,,0,0,0,0,,0,0,0
3,"San Nicolas, Peru",,,,,,1,B,ST,1980,1980,,,,Oldecop & Rodríguez 2007,"Pollution Tingo river, damage to agriculture",,,,,,,,,,,,,,,,,,
3,"Kyanite Mining, Virginia, USA",Kyanite,,,11,430000,2,A,OT,1980,1980,,,,ICOLD,,,Kyanite,,,,,,,,,0,0,0,0,,0,0,0
3,"Churchill Copper, BC",Cu,,,,,1,A,SE,1979,1/Dec/79,37854.1,,,"Mt Polley Expert Panel 2015, App. I","Seepage and piping with release of 10,000,000 gallons of supernatant.",,Cu,,,,,,,,,0.019958369,0,0,0.019958369,,0,0,0.019958369
2,"Churchrock, New Mexico, United Nuclear",U,CL,E,11,370000,1,A,FN,1979,16/Jul/79,370000,110,,"ICOLD, Wikipedia, Rico",Mined closed in 1982; basic surface remediation and tailings pumped into undergorund mine; high radium levels proximal to and on site; EPA program in progress,,U,,,,,1967,3,U,,0.195080492,2.820512821,0,3.015593312,,0,3.015593312,0
3,"Union Carbide, Uravan, Colorado, USA",U,US,T,43,,2,A,SI,1979,Mar/79,,,,ICOLD,"Two slides occurred on the 1.5:1 embankment slope due to snowmelt and internal seepage.  Both were shallow, measuring 30-80 ft top width, 150-200 ft base width, and 80-100 ft length.",,U,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, British Columbia, Canada ",?,,,,,1,A,FN,1979,1979,40000,,,WISE,Piping in the sand beach of the tailings dam ,,?,,,,,,,,,0.021089783,0,0,0.021089783,,0,0,0.021089783
3,"Suncor E-W Dike, Alberta, Canada",Oil Sands,WR,MW,30,,2,A,SI,1979,1979,,,,ICOLD,Slope instability occurred during construction of the dam.,Strat,Oil Sands,,,,,,,,,0,0,0,0,,0,0,0
4,"Incident No. 1, Elliot, Ontario, Canada",U,WR,E,9,,3,U,U,1979,1979,,,,ICOLD,"Measures to reduce seepage were undertaken in conjunction with abandonment and closure of the impoundment.  These included an embankment buttress with an internal synthetic impervious membrane, and cement-bentonite grouting of selected zones of the rock foundation.",,U,,,,,,,,,0,0,0,0,,0,0,0
2,"Arcturus, Zimbabwe",Au,US,T,25,680000,1,A,OT,1978,31/Jan/78,39000,0.3,1,"ICOLD, WISE, Rico","Following continuous rain over several days (seasonal total rainfall above average), a breach 55m wide suddenly developed, releasing a flow slide of tailings, blocking and contaminating public waterway.  Minor damage to local village.  One child killed and another injured.",,Au,,,,,,,"Asp, Py",,0.020562538,0.007692308,0.071428571,0.099683417,,0,0.099683417,0
3,"Mochikoshi No. 2, Japan (2 of 2)",Au,US,T,19,480000,1,A,EQ,1978,15-Ene-78,3000,0.24,,"ICOLD, Rico, Quelopana 2019, CDA 2017",dam failure due to aftershock,,Au,,,,,,,,,0.001581734,0.006153846,0,0.00773558,,0,0,0.00773558
2,"Mochikoshi No. 1, Japan (1 of 2)",Au,US,T,28,480000,1,A,EQ,1978,14/Jan/78,80000,8,1,"ICOLD, WISE, Rico, Ishihara 1984",Dam failure due to earthquake,,Au,,,,,,,,,0.042179566,0.205128205,0.071428571,0.318736342,,0,0.318736342,0
3,"Norosawa, Japan",Au,DS,,24,225000,2,B,EQ,1978,15/Jan/78,,,,"ICOLD, Ishihara 1984",,,Au,,,,,,,,,0,0,0,0,,0,0,0
3,"Hirayama, Japan",Au,DS,,9,87000,2,B,EQ,1978,1978,,,,ICOLD,,,Au,,,,,,,,,0,0,0,0,,0,0,0
3,"Syncrude, Alberta, Canada",Oil Sands,CL,T,,,2,A,FN,1978,1978,,,,ICOLD,"The embankment is founded on pre-sheared clay shales of low residual strength.  Measured foundation movements indicated the potential for foundation instability, and portions of the embankment were re-designed with slopes as flat as 9:1.",Strat,Oil Sands,,,,,,,,,0,0,0,0,,0,0,0
3,"Madison, Missouri, USA",Pb,WR,E,11,,1,A,OT,1977,28/Feb/77,,,,ICOLD,The dam overtopped during an intense 6-inch rainfall due to inadequate spillway capacity.  Tailings were eroded by the impounded water flowing through the breach.  These tailings were subsequently deposited throughout the city of Fredricktown.,,Pb,,,,,,,,,0,0,0,0,,0,0,0
3,"Grants, Milan, New Mexico, USA mill site (Homestake Mining)",U,US,T,21,,1,A,ST,1977,Feb/77,30000,,,"ICOLD, WISE","Dam failure, due to rupture of plugged slurry pipeline; mill decommissioned in 1993",n.a.,U,,,,,1958,,U,,0.015817337,0,0,0.015817337,,0,0,0.015817337
3,"Western Nuclear, Jeffrey City, Wyoming, USA #2",U,,,,,1,A,SI,1977,1977,8700,,,ICOLD,"Melting of snow incorporated into the dam fill caused sufficient slumping to allow overtopping to occur.  About 2.3 million gallons of effluent was released along with a small quantity of tailings, but no offsite contamination occurred.",Strat,U,,,,,,,,,0.004587028,0,0,0.004587028,,0,0,0.004587028
3,"Pit No. 2, Western",REE,US,T,9,,1,A,SI,1977,1977,,,,ICOLD,"An initial localized dike failure in 1976 was attributed to a high phreatic surface in the dike resulting from rainfall and high pond operating levels.  A larger failure one year later showed evidence of upthrusting at the toe of the pit, block-type downslope movement of tailings and sand boils within the failed mass.",,REE,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Hernando, County, Florida, USA",Limestone,CL,E,6,,2,A,FN,1977,1977,,,,ICOLD,"Concentrated seepage and piping in karstic foundation limestone occurred at the embankment toe.  A small ring dike was constructed around the area, and water within it was allowed to rise until pressure head balanced seepage exit pressures.  No further piping occurred.",Strat,Limestone,,,,,,,,,0,0,0,0,,0,0,0
3,"Kerr-McGee, Churchrock, New Mexico, USA",U,WR,E,9,,1,A,FN,1976,Apr/76,,,,ICOLD,Differential settlement of foundation soils caused embankment cracking and piping failure. A minor quantity of effluent was released.,,U,,,,,,,,,0,0,0,0,,0,0,0
2,"Zlevoto No. 4, Yugoslavia",Pb Zn,US,T,25,1000000,1,A,SI,1976,Mar/76,300000,,,"ICOLD, WISE",Dam failure due to high phreatic surface and seepage breakout on the embankment face.  Tailings flow reached and polluted nearby river,,Pb Zn,,,,,,,,,0.158173372,0,0,0.158173372,,0,0.158173372,0
3,"Dashihe, China",Fe,US,,37,,2,A,EQ,1976,1976,,,,ICOLD,"The area experienced a M7.8 main shock, a M7.1 shock 15 days later, and numerous aftershocks of magnitude greater than 5.  Damage consisted of cracks on the downstream embankment face and tailings beach, accompanied by boils and fissures near the ponded water.  The dam did not fail and remained in service.",,Fe,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Idaho, USA",P,DS,E,34,,2,A,SI,1976,1976,,,,ICOLD,"During the spring thaw, severe sloughing on the downstream face of the dam occurred, accompanied by extensive downslope creep of heavily saturated fill containing blocks of frozen soil.",Strat,P,,,,,,,,,0,0,0,0,,0,0,0
3,"Cadet No. 2, Montana,",Barite,CL,E,21,,2,A,SI,1975,Sep/75,,,,ICOLD,"During initial raising of the starter dike, sand and gravel mill reject with excessive fines content was used as fill in the downstream portion of the raise.  This did not provide sufficient drainage, and a slide resulted due to the high phreatic surface.",,Barite,,,,,,,,,0,0,0,0,,0,0,0
2,"Silverton, Colorado, USA",Au Ag,,,,,1,A,U,1975,Jun/75,72500,,,WISE,Tailings flow slide polluted nearly 100 miles (160 km) of the Animas river and its tributaries; severe property damage; no injuries ,,Au Ag,,,,,,,,,0.038225231,0,0,0.038225231,,0,0.038225231,0
2,"Madjarevo, Bulgaria",Pb Zn,US,T,40,3000000,1,A,ST,1975,Apr/75,250000,20,,ICOLD,"Rising of tailings above design level caused overloading of the decant tower and collectors, resulting in structural failure.  Tailings flowed through tower and collector into river and backwater of a water retention downstream.",,Pb Zn,,,,,,,,,0.131811143,0.512820513,0,0.644631656,,0,0.644631656,0
3,"Carr Fork, Utah, USA (Anaconda)",Cu Au,,,10,,1,A,ST,1975,Feb/75,,,,ICOLD,Adjacent to Bingham Canyon open pit; underground mine operated form 1979-1982 and re-opened in 1984. The embankment breached due to overtopping when a slide blocked the spillway structure.,Skarn,Cu Au,127,2.42,1.12,3.318344769,1979,,Py,,0,0,0,0,,0,0,0
2,"Mike Horse, Montana, USA (Asarco)",Pb Zn,US,T,18,750000,1,B,OT,1975,1975,150000,24,,ICOLD,"During extreme runoff from a rain-on-snow event, the slopes of a sidehill diversion ditch became saturated and failed, directing the diverted streamflow into the abandoned impoundment.  The decant capacity was insufficient to discharge the inflow, and the embankment was breached by overtopping.",Vein,Pb Zn,,,,,,,"Py, En, Ga",,0.079086686,0.615384615,0,0.694471301,,0,0.694471301,0
3,"Dresser No. 4, Montana,",Barite,CL,E,15,,1,A,FN,1975,1975,,,,ICOLD,The apparent cause of failure was embankment sliding along residual and alluvial foundation soils. The tailings flowslide reached a nearby drainage and from there entered a creek.,,Barite,,,,,,,,,0,0,0,0,,0,0,0
3,"Keystone Mine, Crested Butte, Colorado, USA",Mo,,,,,1,B,U,1975,1975,,,,ICOLD,Now known as the Mt Emmons mine.,,Mo,,,,,,,,,0,0,0,0,,0,0,0
4,"Heath Steele main dam, Brunswick, Canada (American Metals)",Pb Zn,WR,"R,E",30,,2,A,FN,1975,1975,,,,ICOLD,"Leakage of water containing copper and zinc. Dam built on fractured bedrock, with no liner or grouting.",VMS,Pb Zn,40,1.11,0.93,5.022480413,1956,,PY Ga,,0,0,0,0,,0,0,0
4,"PCS Rocanville, Saskatchewan, Canada",K,US,T,12,,3,U,U,1975,1975,,,,ICOLD,"During operation, leakage of brine into the shallow aquifer was detected.",Strat,K,,,,,,,,,0,0,0,0,,0,0,0
4,"Unidentified, Green River, Wyoming, USA",Trona,WR,E,18,,3,U,U,1975,1975,,,,ICOLD,"Foundation conditions consisted of highly fractured rock with open joints, and the dam initially incorporated a
nominal cutoff. Seepage containing high salt concentrations emerged on the surface downstream from the dam.",Strat,Trona,,,,,,,,,0,0,0,0,,0,0,0
1,"Bafokeng, South Africa",Pt,US,T,20,13000000,1,A,SE,1974,11/Nov/74,3000000,45,12,"ICOLD, WISE, Rico, Quelopana, 2019",https://books.google.com/books?id=mDgarPrQ1_YC&pg=PA383&lpg=PA383&dq=Bafokeng+tailings&source=bl&ots=rgKF0PG8jS&sig=ZHuhBXlzouXT6uMa4exSS0DC96U&hl=en&sa=X&ved=0ahUKEwjKj4OnguLMAhUMcj4KHaBwAc0Q6AEIMDAD#v=onepage&q=Bafokeng%20tailings&f=false (copied 9Jun16),Magmatic,Pt,,,,,,,,,1.581733717,1.153846154,0.857142857,3.592722728,,3.592722728,0,0
3,"Golden Gilpin Mine, Colorado, USA",Au,,,12,,1,B,U,1974,Nov/74,,,,ICOLD,,,Au,,,,,,,,,0,0,0,0,,0,0,0
3,"Deneen Mica Yancey County, North Carolina, USA",Mica,US,CST,18,300000,1,A,SI,1974,Jun/74,38000,0.03,,ICOLD,"During a heavy rain, the dam overtopped and deep gullies were eroded into the embankment face.  This loss of support caused sliding of the downstream slope over its full height and over a width of 200 ft.  Slimes were released to an adjacent river.",,Mica,,,,,,,,,0.020035294,0.000769231,0,0.020804525,,0,0,0.020804525
3,"Silver King, Idaho, USA",Ag,DS,E,9,37000,1,A,OT,1974,16/Jan/74,13600,,,ICOLD,"Rain on heavy snowpack caused the impoundment to fill to capacity, and emergency pumping was insufficient to prevent overtopping with the loss of 2 million gallons of water and about 20% of the impounded tailings.",,Ag,,,,,,,,,0.007170526,0,0,0.007170526,,0,0,0.007170526
3,"Galena Mine, Idaho, USA (ASARCO) (2 of 2)",Ag Pb,US,MW,9,,1,A,OT,1974,15/Jan/74,3800,0.61,,"ICOLD, Rico","Three tailings impoundments in a sidehill configuration adjoined each other within a narrow valley with a creek at their toe.  During a rain-on-snow event, flooding on the creek reached estimated 100-yr recurrence interval flows.  A culvert in the creek upstream from the impoundments became blocked by debris, diverting a large portion of the streamflow into the uppermost impoundment.  Lacking sufficient decant spillway capacity for these flows the uppermost embankment breached by overtopping, resulting in cascade failure of all three impoundments.  Tailings released in the failure covered about 5 acres, including a short section of highway and railroad track. ",,Ag Pb,,,,,,,,,0.002003529,0.015641026,0,0.017644555,,0,0,0.017644555
3,"Berrien, France",Ag Pb,US,R,9,,1,A,SE,1974,1974,,,,ICOLD,The starter dike for an upstream embankment partially breached due to seepage and piping after heavy rains.,Strat,Ag Pb,,,,,,,,,0,0,0,0,,0,0,0
3,"GCOS, Alberta, Canada",Oil Sands,US,T,61,,2,A,SI,1974,1974,,,,ICOLD,Several episodes of instability occurred within compacted fill that was being placed over spigotted beach sand tailings during construction of upstream raises.,,Oil Sands,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Mississippi, USA #2",Gypsum,US,T,20,,2,A,FN,1974,1974,,,,ICOLD,"When the embankment reached a height of 65 feet, slope instability occurred due to undrained shearing in soft foundation clays that had reached normally-consolidated conditions under the applied embankment loading.  Further raising was discontinued, and the impoundment was subsequently abandoned.",,Gypsum,,,,,,,,,0,0,0,0,,0,0,0
3,"Unidentified, Canaca, Mexico",Cu,US,T,46,,1,A,OT,1974,1974,,,,ICOLD,"Overtopping resulted in breach of the embankment, loss of impounded water, and erosional-type gullying of tailings within the impoundment.  Flow sliding of the tailings mass, however, did not occur.",,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"Ray Mine, Arizona, USA #2 (Kennecott)",Cu,US,T,52,,2,A,SI,1973,5/Feb/73,,,,ICOLD,"Instability occurred along a small section of the embankment near the location where embankment failure had previously occurred on Dec. 2, 1972. No tailings were released. An earlier failure due to ""perched seepage conditions along a slimes layer"".",PCD,Cu,3200,0.49,,0.67,1911,32,Py,,0,0,0,0,,0,0,0
2,"(unidentified), Southwestern USA",Cu,US,E,43,500000,1,A,SI,1973,1973,170000,25,,"ICOLD, WISE, Rico","The dam included a 60 foot high zoned earthfill starter dike.  Prior to failure, two 15-foot high upstream raises had been added using perimeter dikes of uncompacted clayey soils derived from weathered shales.  A third raise of cycloned sand tailings was under construction when the uncompacted shale dikes slumped from increased load and pore pressure.  The resulting embankment breach took the form of a narrow gulley down to the level of the starter dike crest, and released about one-third of the impoundment contents in the form of a tailings flowslide. Tailings reached streams and rivers as far as 15 miles away.",,Cu,,,,,,,,,0.089631577,0.641025641,0,0.730657218,,0,0.730657218,0
3,"Earth Resources, N M,",Cu,US,T,21,,1,A,OT,1973,1973,,,,ICOLD,Improper operation and inadequate tailings beach deposition allowed ponded water to encroach on the embankment crest and overtopping failure to occur.,,Cu,,,,,,,,,0,0,0,0,,0,0,0
3,"Ray Mine, Arizona, USA",Cu,US,T,52,,1,A,SI,1972,2/Dec/72,,,,ICOLD,Slope instability along a 500-ft section of the embankment caused failure to occur.  Instability is believed to have been related to saturation and perched seepage conditions along a layer of slimes deposited within the embankment 20 years earlier.  Released tailings covered a small section of an adjacent railroad.,PCD,Cu,3200,0.49,,0.67,1911,30,Py,,0,0,0,0,,0,0,0
2,"Brunita Mine, Caragena, Spain (SMM Penaroya)","Zn, Pb, Cu",US,MW,25,1080000,1,A,OT,1972,20/Oct/72,70000,,1,"Martín-Crespo et al 2017, Rodríguez et al. 2011, WISE","In October 1972, an extremely intense rainfall event caused instability in the Brunita mine pond. A flash flood of the tailings killed one person and caused serious material damage.",,"Zn, Pb, Cu",,,,,,,,,,,,,,,,
1,"Buffalo Creek, West Virginia, USA (Pittson Coal Co.)",Coal,US,WR,16,500000,1,A,OT,1972,26/Feb/72,500000,64.4,125,"ICOLD, WISE, Rico, CDA 2017","Tailings traveled 27 km downstream, 125 people lost their lives, 500 homes were destroyed. Property and highway damage exceeded $65 million",Strat,Coal,,,,,,,,,0.263622286,1.651282051,8.928571429,10.84347577,,10.84347577,0,0
3,"Galena Mine, Idaho, USA (ASARCO) (1 of 2)",Ag Pb,US,E,14,,2,A,ER,1972,1972,,,,ICOLD,Flooding on the stream adjacent to the toe of four sidehill type impoundments caused erosion damage to the embankments.,Vein,Ag Pb,,,,,,,,,0,0,0,0,,0,0,0
1,"Cities Service, Fort Meade, Florida,  phosphate",P,CL,E,15,12340000,1,A,U,1971,3/Dec/71,9000000,120,,"WISE, Rico, CDA 2017","Breach of the dam allowed the phosphatic clay slimes to enter the Peace River, where they were carried in suspension for 120 km. The cause of the failure is unknown, although the dam was observed to have been intact and with no signs of distress 15 minutes before the failure occurred.",Strat,P,,,,,,,,,4.745201152,3.076923077,0,7.822124229,,7.822124229,0,0
1,"Certej gold mine, Romania",Au Ag,US,,25,,1,A,SI,1971,30/Oct/71,300000,,89,"Mining Watch Romania, 30Oct14;  Adevărul, 14Oct10, Rana","43 years since the Certej gold mine dam failure, Mining Watch Romania, October 30, 2014; Certej 1971 forgotten tragedy of 89 lives buried under 300 thousand cubic meters of mud, Adevărul, October 14, 2010",,Au Ag,,,,,,,,,0.158173372,0,6.357142857,6.515316229,,6.515316229,0,0
1,"Chungar, Peru",,,,,,1,A,EQ,1971,19-Mar-71,,,yes,Rudolph & Coldewey 2008,M 4.8 earthquake caused a landslide that broke the tailings dam.  Tailings mud destroyed the surface facilities of the mine and flew into the shafts. Only 25 miners survived. (used average for deaths for severity score),,,,,,,,,,,0,0,#VALOR!,#VALOR!,,#VALOR!,0,0
2,"Ticapampa, Peru",,,,20,,1,B,EQ,1971,1971,,,3,Oldecop & Rodríguez 2007,"3 dead, 1 destroyed house, interruption of little Lima highway-Huaraz.",,,,,,,,,,,,,,,,,,
3,"Pinchi Lake, BC, Canada",Hg,WR,E,13,,2,A,ER,1971,1971,,,,ICOLD,"Water decanted from the impoundment flowed in an unlined channel parallel to the downstream toe of the dam.  Erosion of the unlined channel produced downcutting of as much as 12 feet.  This triggered cracking and deformation of the downstream embankment slope, with movements seated within lacustrine foundation sediments at a depth coincident with the eroded channel bottom.",Vein-Strat,Hg,1.1,,,,1940,,,,0,0,0,0,,0,0,0
